,Unnamed: 0,Unnamed: 0.1,date,ishol/week,group,name,quantity,unit_cogs,monthly_Avgtemp,monthly_avg_FeelsLikeC,monthly_avg_HeatIndexC,monthly_avg_cloudcover,monthly_avg_humidity
3635,,,2018-01-12,12,GENERAL_FOOD,WIN POMYSL..ZAPIEKANKE Z SZYNKA,1.0,2.21,0.37,-3.61,1,3,88.58
3636,,,2018-01-12,12,GENERAL_FOOD,WIN POMYS? NA KURCZAK PAP ZIOLA,2.0,2.77,0.37,-3.61,1,3,88.58
3637,,,2018-01-12,12,GENERAL_FOOD,WIN POMYS? NA SPAGHETII CARBONERA,1.0,2.31,0.37,-3.61,1,3,88.58
3638,,,2018-01-12,12,GENERAL_FOOD,WIN ROSOL DROBIOWY 180G,1.0,3.47,0.37,-3.61,1,3,88.58
3639,,,2018-01-12,12,GENERAL_FOOD,WIN ROSOL DROBIOWY 60G,14.0,1.2,0.37,-3.61,1,3,88.58
3640,,,2018-01-12,12,GENERAL_FOOD,WIN ROSOL WOLOWY 60G,2.0,1.16,0.37,-3.61,1,3,88.58
3641,,,2018-01-12,12,GENERAL_FOOD,WIN SOS GRZYBOWY 34G,4.0,1.01,0.37,-3.61,1,3,88.58
3642,,,2018-01-12,12,GENERAL_FOOD,WIN SOS PIECZ/CIEMNY 30G,52.0,1.06442307692308,0.37,-3.61,1,3,88.58
3643,,,2018-01-12,12,GENERAL_FOOD,WIN SOS PIECZARKOWY 34G,3.0,1.08,0.37,-3.61,1,3,88.58
3644,,,2018-01-12,12,GENERAL_FOOD,WIN SOS PIECZENIOWY JASNY,6.0,1.14333333333333,0.37,-3.61,1,3,88.58
3645,,,2018-01-12,12,GENERAL_FOOD,WIN SOS POMIDOROWY 38G,3.0,1.15,0.37,-3.61,1,3,88.58
3646,,,2018-01-12,12,GENERAL_FOOD,WIN ZELATYNA SPOZYWCZA,8.0,2.88,0.37,-3.61,1,3,88.58
3647,,,2018-01-12,12,GENERAL_FOOD,WIN ZUPA OGORKOWA 44GR,1.0,2.26,0.37,-3.61,1,3,88.58
3648,,,2018-01-12,12,GENERAL_FOOD,WIN ZUPA ZUREK 49 G,5.0,1.16,0.37,-3.61,1,3,88.58
3649,,,2018-01-12,12,GENERAL_FOOD,ZELATYNA SPOZYWCZA 50G CYKORIA,12.0,2.5225,0.37,-3.61,1,3,88.58
3650,,,2018-01-12,12,GENERAL_FOOD,ZELATYNA Z PRZYPR.CYKORIA,41.0,1.48414634146341,0.37,-3.61,1,3,88.58
3651,,,2018-01-12,12,GENERAL_FOOD,ZUPA VIFON KURCZAK CHINSKI,4.0,0.92,0.37,-3.61,1,3,88.58
3652,,,2018-01-12,12,GENERAL_FOOD,ZURAWINA S?OIK 230 G,2.0,4.51,0.37,-3.61,1,3,88.58
3653,,,2018-01-12,12,GENERAL_FOOD,ZUREK KRAKUS BUT 300G,1.0,3.2,0.37,-3.61,1,3,88.58
3654,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON 3BIT 46/51 G,30.0,0.92,-0.42,-4.84,1,2,82.81
3655,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON NUTELLA 2 SZT,2.0,2.13,-0.42,-4.84,1,2,82.81
3656,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BRYKIET WEGLA 2_5,1.0,5.57,-0.42,-4.84,1,2,82.81
3657,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BULION KNORR GRZYBOWY (3L)60G KOSTKI,2.0,1.87,-0.42,-4.84,1,2,82.81
3658,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BULKA TARTA MAMUT 450 G,9.0,1.87,-0.42,-4.84,1,2,82.81
3659,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CHRZAN DYMECKI 200G,10.0,1.71,-0.42,-4.84,1,2,82.81
3660,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,4.0,1.74,-0.42,-4.84,1,2,82.81
3661,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,2.0,1.81,-0.42,-4.84,1,2,82.81
3662,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,11.0,1.81,-0.42,-4.84,1,2,82.81
3663,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM TRUSKAWKA 310 G WYSOKOS?ODZONY,1.0,3.28,-0.42,-4.84,1,2,82.81
3664,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G.,6.0,1.47,-0.42,-4.84,1,2,82.81
3665,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA 1_75 L N/GAZ WINOGRONO,6.0,1.66,-0.42,-4.84,1,2,82.81
3666,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA GRUSZKA N/GAZ.1_75L,2.0,1.66,-0.42,-4.84,1,2,82.81
3667,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA ORENZADA CZERWONA 1_25 L GA,29.0,1.30862068965517,-0.42,-4.84,1,2,82.81
3668,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HER.EXP.MALWA ARONIA x25,3.0,2.69,-0.42,-4.84,1,2,82.81
3669,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KASZA KUSKUS 2*125 G,1.0,2.64,-0.42,-4.84,1,2,82.81
3670,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAWA ZBOZOWA KUJAWIANKA 500G,1.0,2.85,-0.42,-4.84,1,2,82.81
3671,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KETCHUP KOTLIN PIK.450G,2.0,2.73,-0.42,-4.84,1,2,82.81
3672,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KETCHUP LAGODNY 470 G TORTEX,15.0,2.13,-0.42,-4.84,1,2,82.81
3673,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KINDER BATON 2 SZT MAXI,21.0,1.66,-0.42,-4.84,1,2,82.81
3674,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KLUSKI NA PARZE 300G,4.0,2.38,-0.42,-4.84,1,2,82.81
3675,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR DELIKAT UNIWERSALNA 200G,1.0,3.29,-0.42,-4.84,1,2,82.81
3676,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR FIX DANIE ORIENTALNE 48 G,2.0,1.99,-0.42,-4.84,1,2,82.81
3677,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR NUDLE SER W ZIOLACH,11.0,1.66,-0.42,-4.84,1,2,82.81
3678,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KONCENTRAT DAWTONA 200G SLOIK,23.0,1.53,-0.42,-4.84,1,2,82.81
3679,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KONCENTRAT POM DAWTONA 80G SLOIK,10.0,0.92,-0.42,-4.84,1,2,82.81
3680,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,20.0,1.01,-0.42,-4.84,1,2,82.81
3681,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KOTLIN KETCHUP  PIKANTNY 215ML,2.0,2.25,-0.42,-4.84,1,2,82.81
3682,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KOTLIN KETCHUP LAGODNY 215ML,1.0,2.25,-0.42,-4.84,1,2,82.81
3683,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KUBUS WATER 0_5L  CYTRYNOWA,5.0,1.44,-0.42,-4.84,1,2,82.81
3684,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,LAURKA,1.0,1.97,-0.42,-4.84,1,2,82.81
3685,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,9.0,1.11,-0.42,-4.84,1,2,82.81
3686,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIGDALY KALIFORNIJSKIE FRESCO 80 G,2.0,4.47,-0.42,-4.84,1,2,82.81
3687,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIX EKSTRA PASLECKIE 200G.,13.0,1.93,-0.42,-4.84,1,2,82.81
3688,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MUSZTARDA SAREPSKA 200G PEGAZ,13.0,1.35,-0.42,-4.84,1,2,82.81
3689,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP COCA COLA 2_25 L PET,32.0,3.6084375,-0.42,-4.84,1,2,82.81
3690,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,74.0,0.359189189189189,-0.42,-4.84,1,2,82.81
3691,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP HORTEX 1 L BANANOWY,1.0,3.09,-0.42,-4.84,1,2,82.81
3692,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,OLEJ NIEZBEDNY 1L,7.0,4.22,-0.42,-4.84,1,2,82.81
3693,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,7.0,2.65,-0.42,-4.84,1,2,82.81
3694,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,OWOCE SUSZONE 200 G FILIP,2.0,6.39,-0.42,-4.84,1,2,82.81
3695,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PAPRYKA KONS.SLONECZNY OGROD 650G,1.0,2.87,-0.42,-4.84,1,2,82.81
3696,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,25.0,1.65,-0.42,-4.84,1,2,82.81
3697,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,23.0,1.65,-0.42,-4.84,1,2,82.81
3698,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,POMPKA PLAY DOLADOWANIE,44.0,3.87,-0.42,-4.84,1,2,82.81
3699,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PROSZEK D/PIECZ.CYKORIA 18G,6.0,0.26,-0.42,-4.84,1,2,82.81
3700,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PRZYPR.WARZYWKO 200G,2.0,1.72,-0.42,-4.84,1,2,82.81
3701,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KETCHUP LAGODNY 480 G,7.0,3.43,-0.42,-4.84,1,2,82.81
3702,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KETCHUP PIKANTNY 480G,6.0,2.96,-0.42,-4.84,1,2,82.81
3703,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KONCENTRAT 30%SLOIK 200G,25.0,2.274,-0.42,-4.84,1,2,82.81
3704,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KONCENTRAT.POMIDOROWY 70G PUSZKA,12.0,1.44,-0.42,-4.84,1,2,82.81
3705,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL SOS BOLONSKI 450 G,1.0,4.64,-0.42,-4.84,1,2,82.81
3706,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL SOS D/SPAGH.PO BOLONSKU 500G,1.0,4.27,-0.42,-4.84,1,2,82.81
3707,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SALATKA SLONECZNY OGROD  460 G,3.0,1.73,-0.42,-4.84,1,2,82.81
3708,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,1.0,4.27,-0.42,-4.84,1,2,82.81
3709,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,TUNCZYK CHUNK W OLEJU GRAAL 170G,4.0,5.17,-0.42,-4.84,1,2,82.81
3710,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,2.0,3.81,-0.42,-4.84,1,2,82.81
3711,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN MAJONEZ 400G,15.0,3.79,-0.42,-4.84,1,2,82.81
3712,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN MAJONEZ 700G,2.0,6.5,-0.42,-4.84,1,2,82.81
3713,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS CZOSNKOWY 250ML,1.0,3.62,-0.42,-4.84,1,2,82.81
3714,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS TATARSKI 250ML,2.0,3.62,-0.42,-4.84,1,2,82.81
3715,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN ZUPA  JAK U MAMY PIECZARKOWA 45G,1.0,2.0,-0.42,-4.84,1,2,82.81
3716,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINO CARLO ROSSI BIALE WYTR.10_5% 0_75L,1.0,12.89,-0.42,-4.84,1,2,82.81
3717,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINO KADARKA P/SLD.BARTEX 11% 0_75L,3.0,6.04,-0.42,-4.84,1,2,82.81
3718,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODA CISOWIANKA 1_5 L N/GAZ.,18.0,0.95,-0.42,-4.84,1,2,82.81
3719,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODA STAROPOLANKA 2000 N/GAZ.1_5L,5.0,1.16,-0.42,-4.84,1,2,82.81
3720,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,5.0,1.69,-0.42,-4.84,1,2,82.81
3721,,,2018-01-01,9,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ZEST.SW.KINDER CHOCOLATE 200G,1.0,6.01,-0.42,-4.84,1,2,82.81
3722,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,APPETITA GORCZYCA BIALA 30G,1.0,0.68,-3.29,-7.61,0,2,76.04
3723,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BATON 3BIT 46/51 G,40.0,0.92,-3.29,-7.61,0,2,76.04
3724,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,BULION KNORR GRZYBOWY (3L)60G KOSTKI,3.0,1.87,-3.29,-7.61,0,2,76.04
3725,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CHRZAN DYMECKI 200G,4.0,1.71,-3.29,-7.61,0,2,76.04
3726,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CHRZAN TARTY 160G VICTUS,2.0,1.65,-3.29,-7.61,0,2,76.04
3727,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,CZEKOLADA NA GORACO LA FEST 25 G,4.0,0.56,-3.29,-7.61,0,2,76.04
3728,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DESER MONTE WAFFLE 125 G,6.0,1.67,-3.29,-7.61,0,2,76.04
3729,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,1.0,1.74,-3.29,-7.61,0,2,76.04
3730,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,5.0,1.8219999999999998,-3.29,-7.61,0,2,76.04
3731,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,12.0,1.825,-3.29,-7.61,0,2,76.04
3732,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,FASOLA CZERWONA SLONECZNY OGROD 400G.,9.0,1.47,-3.29,-7.61,0,2,76.04
3733,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA 1_75 L N/GAZ WINOGRONO,6.0,1.6683333333333301,-3.29,-7.61,0,2,76.04
3734,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA GRUSZKA N/GAZ.1_75L,7.0,1.66,-3.29,-7.61,0,2,76.04
3735,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HELLENA ORENZADA CZERWONA 1_25 L GA,31.0,1.3358064516128998,-3.29,-7.61,0,2,76.04
3736,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,HOCHL KANAPKOWY Z SZYNKA 130 G,8.0,1.75,-3.29,-7.61,0,2,76.04
3737,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,JAJKO Z NIESPODZIANKA FERRERO 20G,40.0,2.28,-3.29,-7.61,0,2,76.04
3738,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAMIS MUSZTARDA FRANCUSKA 185 G,2.0,2.51,-3.29,-7.61,0,2,76.04
3739,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KASZKA NESTLE ML.RYZ.5 OWOCOW 230G,1.0,7.43,-3.29,-7.61,0,2,76.04
3740,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KAWA ZBOZOWA KUJAWIANKA 500G,1.0,2.85,-3.29,-7.61,0,2,76.04
3741,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KETCHUP LAGODNY 470 G TORTEX,6.0,2.13,-3.29,-7.61,0,2,76.04
3742,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KLEIK NESTLE RYZOWY 160 G,1.0,3.64,-3.29,-7.61,0,2,76.04
3743,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR DELIKAT UNIWERSALNA 200G,1.0,3.29,-3.29,-7.61,0,2,76.04
3744,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR FIX DANIE ORIENTALNE 48 G,5.0,1.99,-3.29,-7.61,0,2,76.04
3745,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KNORR NUDLE SER W ZIOLACH,11.0,1.66,-3.29,-7.61,0,2,76.04
3746,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KONCENTRAT DAWTONA 200G SLOIK,32.0,1.4475,-3.29,-7.61,0,2,76.04
3747,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KONCENTRAT POM DAWTONA 80G SLOIK,5.0,0.92,-3.29,-7.61,0,2,76.04
3748,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KONCENTRAT POMIDOROWY DAWTONA 30% 1KG,1.0,5.7,-3.29,-7.61,0,2,76.04
3749,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KOTLIN KETCHUP  PIKANTNY 215ML,1.0,2.25,-3.29,-7.61,0,2,76.04
3750,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KOTLIN KETCHUP LAGODNY 215ML,1.0,2.25,-3.29,-7.61,0,2,76.04
3751,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,KREM CZEKOLADOWY 122 G DELECTA,1.0,4.28,-3.29,-7.61,0,2,76.04
3752,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,5.0,1.11,-3.29,-7.61,0,2,76.04
3753,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MARMOLADA SLONECZNY OGROD 550 G,1.0,2.78,-3.29,-7.61,0,2,76.04
3754,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIGDALY KRESTO 100G,1.0,5.2,-3.29,-7.61,0,2,76.04
3755,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MUSZTARDA SAREPSKA 200G PEGAZ,10.0,1.35,-3.29,-7.61,0,2,76.04
3756,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP COCA COLA 2_25 L PET,19.0,3.70684210526316,-3.29,-7.61,0,2,76.04
3757,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,76.0,0.177631578947368,-3.29,-7.61,0,2,76.04
3758,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,NAP HORTEX 1 L BANANOWY,2.0,3.09,-3.29,-7.61,0,2,76.04
3759,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,OLEJ NIEZBEDNY 1L,1.0,4.22,-3.29,-7.61,0,2,76.04
3760,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,5.0,2.65,-3.29,-7.61,0,2,76.04
3761,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PAPRYKA KONS.SLONECZNY OGROD 650G,1.0,2.87,-3.29,-7.61,0,2,76.04
3762,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO KARMI 0_4 BUT CLASSIC,2.0,1.87,-3.29,-7.61,0,2,76.04
3763,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,57.0,1.65,-3.29,-7.61,0,2,76.04
3764,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,8.0,1.65,-3.29,-7.61,0,2,76.04
3765,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,POMPKA PLAY DOLADOWANIE,44.0,3.87,-3.29,-7.61,0,2,76.04
3766,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PROSZEK D/PIECZ.CYKORIA 18G,3.0,0.26,-3.29,-7.61,0,2,76.04
3767,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PRZYPR.PRYMAT WLOSZCZYZNA SUSZONA 100G,1.0,2.18,-3.29,-7.61,0,2,76.04
3768,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PRZYPR.WARZYWKO 200G,2.0,1.73,-3.29,-7.61,0,2,76.04
3769,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KETCHUP LAGODNY 480 G,1.0,3.43,-3.29,-7.61,0,2,76.04
3770,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KETCHUP PIKANTNY 480G,3.0,3.21666666666667,-3.29,-7.61,0,2,76.04
3771,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PUDL KONCENTRAT 30%SLOIK 200G,33.0,2.3124242424242403,-3.29,-7.61,0,2,76.04
3772,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SEREK SMACZEK  125 G JANA SZCZYPIOREK,4.0,1.42,-3.29,-7.61,0,2,76.04
3773,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,SZCZAW KONS.URBANEK 385ML,2.0,1.5,-3.29,-7.61,0,2,76.04
3774,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,2.0,3.28,-3.29,-7.61,0,2,76.04
3775,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN MAJONEZ 400G,16.0,4.041875,-3.29,-7.61,0,2,76.04
3776,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN MAJONEZ 700G,2.0,6.5,-3.29,-7.61,0,2,76.04
3777,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS CZOSNKOWY 250ML,3.0,3.62,-3.29,-7.61,0,2,76.04
3778,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WIN SOS TATARSKI 250ML,6.0,3.62,-3.29,-7.61,0,2,76.04
3779,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINO CARLO ROSSI CZERW.P/WYTR.11% 0_75L,1.0,13.48,-3.29,-7.61,0,2,76.04
3780,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,1.0,13.48,-3.29,-7.61,0,2,76.04
3781,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WINO KADARKA P/SLD.BARTEX 11% 0_75L,1.0,6.04,-3.29,-7.61,0,2,76.04
3782,,,2018-01-02,8,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,WODA CISOWIANKA 1_5 L N/GAZ.,24.0,0.825,-3.29,-7.61,0,2,76.04
