,date,sku,group,name,quantity,unit_cogs,agg_cogs,unit_revenue,gross_margin,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp
2815,2018-01-02,5355,ICE_CREAMS_FROZEN,PALUSZKI RYBNE  LUZ,0.42,"14,07",5.91,17.12,17.8,08:52 AM,04:33 PM,2,62,89,3,2.0
2816,2018-01-02,8642,SWEETS,PALUSZKI STAR 180 G,7.0,"1,49",10.43,2.13,30.05,08:52 AM,04:33 PM,2,62,89,3,2.0
2817,2018-01-02,18041,CIGARETTES,PAP CAMEL,11.0,"11,67",128.36,12.44,6.2,08:52 AM,04:33 PM,2,62,89,3,2.0
2818,2018-01-02,12434,CIGARETTES,PAP CHESTERFIELD BLU 21,19.0,"10,84",205.92,11.54,6.08,08:52 AM,04:33 PM,2,62,89,3,2.0
2819,2018-01-02,17267,CIGARETTES,PAP CHESTERFILD 100 BLU,4.0,"9,91",39.64,10.56,6.16,08:52 AM,04:33 PM,2,62,89,3,2.0
2820,2018-01-02,16212,CIGARETTES,PAP CHESTERFILD RED,16.0,"10,83",173.34,11.54,6.12,08:52 AM,04:33 PM,2,62,89,3,2.0
2821,2018-01-02,6748,CIGARETTES,PAP CHESTERFILD RED 100,6.0,"9,91",59.46,10.56,6.16,08:52 AM,04:33 PM,2,62,89,3,2.0
2822,2018-01-02,8819,CIGARETTES,PAP LD BLUE CIENKIE,57.0,"10,73",611.61,11.37,5.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2823,2018-01-02,17897,CIGARETTES,PAP LD BLUE T,70.0,"10,1",707.0,10.73,5.87,08:52 AM,04:33 PM,2,62,89,3,2.0
2824,2018-01-02,17588,CIGARETTES,PAP LD MENTHOL SUPER SLIM,38.0,"10,76",409.0,11.37,5.34,08:52 AM,04:33 PM,2,62,89,3,2.0
2825,2018-01-02,6574,CIGARETTES,PAP LD MINT,18.0,"10,74",193.38,11.37,5.51,08:52 AM,04:33 PM,2,62,89,3,2.0
2826,2018-01-02,17587,CIGARETTES,PAP LD PINK SUPER SLIM,57.0,"10,73",611.61,11.37,5.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2827,2018-01-02,17949,CIGARETTES,PAP LD RED.,52.0,"10,12",526.28,10.73,5.68,08:52 AM,04:33 PM,2,62,89,3,2.0
2828,2018-01-02,18038,CIGARETTES,PAP LD SILVER 2,2.0,"10,85",21.7,11.37,4.57,08:52 AM,04:33 PM,2,62,89,3,2.0
2829,2018-01-02,2985,CIGARETTES,PAP LM BLU,18.0,"11,68",210.29,12.36,5.48,08:52 AM,04:33 PM,2,62,89,3,2.0
2830,2018-01-02,7117,CHEMISTRY,PAP LM FORWARD,11.0,"11,75",129.3,12.6,6.71,08:52 AM,04:33 PM,2,62,89,3,2.0
2831,2018-01-02,6942,SWEETS,PAP LM LINK BLU,17.0,"11,68",198.6,12.36,5.48,08:52 AM,04:33 PM,2,62,89,3,2.0
2832,2018-01-02,16365,CIGARETTES,PAP LM LINK FORWARD,13.0,12,156.04,12.6,4.74,08:52 AM,04:33 PM,2,62,89,3,2.0
2833,2018-01-02,7880,CIGARETTES,PAP LM LINK MINT,2.0,"11,2",22.4,12.36,9.39,08:52 AM,04:33 PM,2,62,89,3,2.0
2834,2018-01-02,7255,CIGARETTES,PAP LM LINK MINT,2.0,"11,8",23.6,12.36,4.53,08:52 AM,04:33 PM,2,62,89,3,2.0
2835,2018-01-02,16443,CIGARETTES,PAP LM LINK RED,2.0,"11,84",23.68,12.36,4.21,08:52 AM,04:33 PM,2,62,89,3,2.0
2836,2018-01-02,9660,CIGARETTES,PAP LM MINT,2.0,"11,17",22.34,12.36,9.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2837,2018-01-02,7202,CIGARETTES,PAP LM RED,2.0,"11,84",23.68,12.36,4.21,08:52 AM,04:33 PM,2,62,89,3,2.0
2838,2018-01-02,1561,CIGARETTES,PAP LUCKY STRIKE  BLUE 22 SZT,10.0,"12,32",123.24,13.0,5.2,08:52 AM,04:33 PM,2,62,89,3,2.0
2839,2018-01-02,2340,CIGARETTES,PAP LUCKY STRIKE 22 RED,7.0,"12,18",85.26,13.0,6.31,08:52 AM,04:33 PM,2,62,89,3,2.0
2840,2018-01-02,19872,CIGARETTES,PAP MARLBORO  GOLD,19.0,"12,57",238.79,13.41,6.28,08:52 AM,04:33 PM,2,62,89,3,2.0
2841,2018-01-02,13144,CIGARETTES,PAP MARLBORO GOLD MIEK.,7.0,"12,18",85.28,13.01,6.36,08:52 AM,04:33 PM,2,62,89,3,2.0
2842,2018-01-02,9650,CIGARETTES,PAP MARLBORO RED MIEKK,17.0,"11,73",199.44,13.01,9.83,08:52 AM,04:33 PM,2,62,89,3,2.0
2843,2018-01-02,17812,CIGARETTES,PAP MARLLBORO. RED,12.0,"12,69",152.24,13.41,5.39,08:52 AM,04:33 PM,2,62,89,3,2.0
2844,2018-01-02,14657,CIGARETTES,PAP MOCNE 20,85.0,"10,86",923.39,11.54,5.86,08:52 AM,04:33 PM,2,62,89,3,2.0
2845,2018-01-02,1456,CIGARETTES,PAP MOCNE JASNE,8.0,"10,95",87.6,11.54,5.11,08:52 AM,04:33 PM,2,62,89,3,2.0
2846,2018-01-02,9075,CIGARETTES,PAP PAL MAL BLUE,7.0,"10,66",74.62,11.37,6.24,08:52 AM,04:33 PM,2,62,89,3,2.0
2847,2018-01-02,6680,CIGARETTES,PAP PAL MAL LINK BLU,30.0,"10,73",321.91,11.37,5.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2848,2018-01-02,1262,CIGARETTES,PAP PAL MAL MINT,42.0,"10,67",447.94,11.37,6.2,08:52 AM,04:33 PM,2,62,89,3,2.0
2849,2018-01-02,6620,CIGARETTES,PAP PAL MAL MINT  LINK,25.0,"10,71",267.76,11.37,5.8,08:52 AM,04:33 PM,2,62,89,3,2.0
2850,2018-01-02,6765,CIGARETTES,PAP PAL MAL PSTRYK LINK,2.0,"10,56",21.12,11.37,7.12,08:52 AM,04:33 PM,2,62,89,3,2.0
2851,2018-01-02,6626,CIGARETTES,PAP PAL MAL SZARE,1.0,"10,6",10.6,11.37,6.77,08:52 AM,04:33 PM,2,62,89,3,2.0
2852,2018-01-02,1092,CIGARETTES,PAP PALL MALL RED,1.0,"11,1",11.1,11.37,2.37,08:52 AM,04:33 PM,2,62,89,3,2.0
2853,2018-01-02,15695,CIGARETTES,PAP PS  66 RED 100,108.0,"9,87",1066.04,10.56,6.53,08:52 AM,04:33 PM,2,62,89,3,2.0
2854,2018-01-02,12950,CIGARETTES,PAP PS  BLU 100,21.0,"9,86",207.06,10.56,6.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2855,2018-01-02,2338,CIGARETTES,PAP PS 66 BLUE 20,16.0,"9,78",156.52,10.49,6.74,08:52 AM,04:33 PM,2,62,89,3,2.0
2856,2018-01-02,18349,CIGARETTES,PAP PS BLACK,13.0,"9,76",126.91,10.49,6.94,08:52 AM,04:33 PM,2,62,89,3,2.0
2857,2018-01-02,18350,CIGARETTES,PAP PS BLACK 100,12.0,"9,91",118.88,10.56,6.19,08:52 AM,04:33 PM,2,62,89,3,2.0
2858,2018-01-02,19174,CIGARETTES,PAP PS BLU LINK,61.0,"9,49",578.62,9.91,4.28,08:52 AM,04:33 PM,2,62,89,3,2.0
2859,2018-01-02,19177,CIGARETTES,PAP PS GOLD,22.0,"9,73",213.98,10.49,7.28,08:52 AM,04:33 PM,2,62,89,3,2.0
2860,2018-01-02,19175,CIGARETTES,PAP PS MINT LINK,43.0,"9,47",407.36,10.16,6.76,08:52 AM,04:33 PM,2,62,89,3,2.0
2861,2018-01-02,2339,CIGARETTES,PAP PS RED 20,22.0,"9,79",215.32,10.49,6.7,08:52 AM,04:33 PM,2,62,89,3,2.0
2862,2018-01-02,8296,CIGARETTES,PAP PS RED 22,2.0,"11,24",22.48,11.99,6.26,08:52 AM,04:33 PM,2,62,89,3,2.0
2863,2018-01-02,16133,CIGARETTES,PAP RGD  MINT,10.0,"9,98",99.75,10.56,5.54,08:52 AM,04:33 PM,2,62,89,3,2.0
2864,2018-01-02,1837,CIGARETTES,PAP RGD LINK BLU,42.0,"9,95",418.05,10.43,4.61,08:52 AM,04:33 PM,2,62,89,3,2.0
2865,2018-01-02,1915,CIGARETTES,PAP RGD MINT SUP.SLIM,45.0,"9,95",447.75,10.56,5.78,08:52 AM,04:33 PM,2,62,89,3,2.0
2866,2018-01-02,18795,CIGARETTES,PAP RGD SUPER PINK,44.0,"10,11",444.84,10.56,4.26,08:52 AM,04:33 PM,2,62,89,3,2.0
2867,2018-01-02,6666,CIGARETTES,PAP ROTHMANS BLU 100,27.0,"10,25",276.7,10.56,2.95,08:52 AM,04:33 PM,2,62,89,3,2.0
2868,2018-01-02,15403,CIGARETTES,PAP ROTHMANS BLU LINK,15.0,"10,14",152.07,10.56,4.0,08:52 AM,04:33 PM,2,62,89,3,2.0
2869,2018-01-02,12980,CIGARETTES,PAP ROTHMANS MINT LINK,10.0,"9,82",98.2,10.36,5.21,08:52 AM,04:33 PM,2,62,89,3,2.0
2870,2018-01-02,6619,CIGARETTES,PAP ROTHMANSY RED 100,38.0,"9,89",375.64,10.56,6.39,08:52 AM,04:33 PM,2,62,89,3,2.0
2871,2018-01-02,15242,CIGARETTES,PAP ROTMANSY  20 RED,45.0,"9,98",449.22,10.56,5.47,08:52 AM,04:33 PM,2,62,89,3,2.0
2872,2018-01-02,16620,CIGARETTES,PAP ROTMANSY 20 BLU,46.0,"9,89",455.12,10.56,6.31,08:52 AM,04:33 PM,2,62,89,3,2.0
2873,2018-01-02,17431,CIGARETTES,PAP WEST,4.0,"10,81",43.24,11.54,6.33,08:52 AM,04:33 PM,2,62,89,3,2.0
2874,2018-01-02,6873,CIGARETTES,PAP WEST JCE COOL BLEND CI?KIE,3.0,"10,9",32.7,11.54,5.55,08:52 AM,04:33 PM,2,62,89,3,2.0
2875,2018-01-02,2892,CHEMISTRY,PAPIER SNIADANIOW.MAWA 300X325,19.0,"0,43",8.17,0.76,43.42,08:52 AM,04:33 PM,2,62,89,3,2.0
2876,2018-01-02,7116,CHEMISTRY,PAPIER SNIADANIOWY 100SZT PAN PACK,2.0,"1,85",3.7,2.85,35.09,08:52 AM,04:33 PM,2,62,89,3,2.0
2877,2018-01-02,3314,CHEMISTRY,PAPIER TOALET.MAWA,14.0,"0,24",3.36,0.38,36.84,08:52 AM,04:33 PM,2,62,89,3,2.0
2878,2018-01-02,7638,GENERAL_FOOD,PAPIER TOALETOWY 8 2W MEA,9.0,"3,19",28.71,5.46,41.59,08:52 AM,04:33 PM,2,62,89,3,2.0
2879,2018-01-02,6826,CHEMISTRY,PAPIER TOALETOWY MEA BIALY 4 ROLKI,13.0,"2,34",30.42,3.24,27.78,08:52 AM,04:33 PM,2,62,89,3,2.0
2880,2018-01-02,6472,CHEMISTRY,PAPIER TOALETOWY MEA BIA?A 8 SZT 3W 150,9.0,"3,82",34.4,5.32,28.11,08:52 AM,04:33 PM,2,62,89,3,2.0
2881,2018-01-02,6364,CHEMISTRY,PAPIER VELVET Z RUM.TOAELET 8 SZT,3.0,"5,63",16.89,7.55,25.43,08:52 AM,04:33 PM,2,62,89,3,2.0
2882,2018-01-02,16364,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PAPRYKA KONS.SLONECZNY OGROD 650G,1.0,"2,87",2.87,4.28,32.94,08:52 AM,04:33 PM,2,62,89,3,2.0
2883,2018-01-02,8505,GENERAL,PAPRYKARZ KURCZAK DLA JUNIORA 125 G,2.0,"2,13",4.26,2.94,27.55,08:52 AM,04:33 PM,2,62,89,3,2.0
2884,2018-01-02,13436,CANNED_PATE,PAPRYKARZ SZCZEC.AGRICO 156G,29.0,"1,35",39.22,2.58,47.58,08:52 AM,04:33 PM,2,62,89,3,2.0
2885,2018-01-02,5115,FISH,PAPRYKARZ Z LOSOSIA 135 G DEGA,5.0,"1,35",6.75,2.09,35.41,08:52 AM,04:33 PM,2,62,89,3,2.0
2886,2018-01-02,3779,MEAT,PAROWKA HOT-DOG KG,1.79,"10,15",18.12,8.35,-21.53,08:52 AM,04:33 PM,2,62,89,3,2.0
2887,2018-01-02,18148,MEAT,PAROWKOWA KG,2.61,"10,79",28.11,11.08,2.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2888,2018-01-02,3707,MEAT,PAROWKOWA W FOLI KG,0.93,"13,16",12.24,15.24,13.62,08:52 AM,04:33 PM,2,62,89,3,2.0
2889,2018-01-02,3710,MEAT,PAROWKOWA Z  DROBIEM KG,3.31,"10,48",34.62,11.74,10.77,08:52 AM,04:33 PM,2,62,89,3,2.0
2890,2018-01-02,3704,MEAT,PAROWKOWA Z SZYNKI  KG,0.51,"16,75",8.54,20.63,18.82,08:52 AM,04:33 PM,2,62,89,3,2.0
2891,2018-01-02,16070,CHEMISTRY,PASTA ELMEX JUNIOR,1.0,"8,44",8.44,10.88,22.43,08:52 AM,04:33 PM,2,62,89,3,2.0
2892,2018-01-02,8150,DAIRY_CHESSE,PASTA MAKRELOWA 120 G SEKO,2.0,"1,84",3.68,1.93,4.42,08:52 AM,04:33 PM,2,62,89,3,2.0
2893,2018-01-02,5730,FISH,PASTA RYBNA ZE SZCZYPIORKIEM LUZ 1_8KG,1.0,"10,18",10.18,14.55,30.03,08:52 AM,04:33 PM,2,62,89,3,2.0
2894,2018-01-02,15400,GENERAL_FOOD,PASZTET DROBIOWY  DROP 160,9.0,"1,37",12.33,2.06,33.64,08:52 AM,04:33 PM,2,62,89,3,2.0
2895,2018-01-02,8896,CANNED_PATE,PASZTET DROBIOWY 90G DROP,1.0,"1,12",1.12,1.9,41.05,08:52 AM,04:33 PM,2,62,89,3,2.0
2896,2018-01-02,4719,MEAT,PASZTET DROBIOWY Z KURKAMI KG,0.39,"21,4",8.24,25.56,16.26,08:52 AM,04:33 PM,2,62,89,3,2.0
2897,2018-01-02,7428,CANNED_PATE,PASZTET PODLASKI 155GR DROSED PUSZKA,2.0,"1,7",3.4,2.43,30.04,08:52 AM,04:33 PM,2,62,89,3,2.0
2898,2018-01-02,4016,MEAT,PASZTET WEDZONY  KG,0.98,"8,35",8.14,8.56,2.51,08:52 AM,04:33 PM,2,62,89,3,2.0
2899,2018-01-02,2788,DRINK_JUICE,PEPSI *1L,18.0,"2,06",37.0,3.24,36.56,08:52 AM,04:33 PM,2,62,89,3,2.0
2900,2018-01-02,7469,DRINK_JUICE,PEPSI COLA 0_5L..,4.0,"1,66",6.64,2.43,31.69,08:52 AM,04:33 PM,2,62,89,3,2.0
2901,2018-01-02,17991,DRINK_JUICE,PEPSI COLA 2_25 L,33.0,"2,85",93.99,4.06,29.85,08:52 AM,04:33 PM,2,62,89,3,2.0
2902,2018-01-02,323,DRINK_JUICE,PEPSI COLA 2L,8.0,"3,29",26.32,3.98,17.34,08:52 AM,04:33 PM,2,62,89,3,2.0
2903,2018-01-02,2515,DRINK_JUICE,PEPSI COLA PUSZKA,35.0,"0,97",33.95,1.54,37.01,08:52 AM,04:33 PM,2,62,89,3,2.0
2904,2018-01-02,4127,CHEMISTRY,PERSIL 280 G COLD,2.0,"3,49",6.98,4.87,28.34,08:52 AM,04:33 PM,2,62,89,3,2.0
2905,2018-01-02,6155,CHEMISTRY,PERSIL 280 G COLOR,1.0,"3,49",3.49,4.87,28.34,08:52 AM,04:33 PM,2,62,89,3,2.0
2906,2018-01-02,2281,CHEMISTRY,PERSIL DUO-CAPS 32 SZT,2.0,"0,74",1.48,1.37,45.99,08:52 AM,04:33 PM,2,62,89,3,2.0
2907,2018-01-02,16818,GENERAL_FOOD,PESTKI DYNI 100G FRESCO,1.0,"3,71",3.71,5.09,27.11,08:52 AM,04:33 PM,2,62,89,3,2.0
2908,2018-01-02,18325,SWEETS,PETITKI LUBISIE OWOCE LESNE,20.0,"0,62",12.4,1.1,43.64,08:52 AM,04:33 PM,2,62,89,3,2.0
2909,2018-01-02,15630,SWEETS,PETITKI LUBISIE Z CZEK 30 G,43.0,"0,65",27.95,0.97,32.99,08:52 AM,04:33 PM,2,62,89,3,2.0
2910,2018-01-02,7601,SWEETS,PETITKI LUBISIE Z MORELA 30 G,1.0,"0,62",0.62,0.97,36.08,08:52 AM,04:33 PM,2,62,89,3,2.0
2911,2018-01-02,6557,DRINK_JUICE,PICCOLO  MUSUJACY 0_75 L,5.0,"4,03",20.15,2.84,-41.9,08:52 AM,04:33 PM,2,62,89,3,2.0
2912,2018-01-02,3979,DRINK_JUICE,PICCOLO BRZOSKWINIA 0_75L,3.0,"5,49",16.47,3.49,-57.31,08:52 AM,04:33 PM,2,62,89,3,2.0
2913,2018-01-02,16432,DRINK_JUICE,PICCOLO TROPICAL 0_75L,1.0,"5,49",5.49,3.5,-56.86,08:52 AM,04:33 PM,2,62,89,3,2.0
2914,2018-01-02,8898,GENERAL_FOOD,PIECZARKI MAR. URBANEK 290 G,2.0,"3,49",6.98,4.62,24.46,08:52 AM,04:33 PM,2,62,89,3,2.0
2915,2018-01-02,3773,MEAT,PIECZEN RZYMSKA KG,0.2,"12,55",2.51,12.0,-4.58,08:52 AM,04:33 PM,2,62,89,3,2.0
2916,2018-01-02,2494,BREAD,PIECZYWO B?ONNIKOWE 200G,5.0,"2,3",11.5,3.32,30.72,08:52 AM,04:33 PM,2,62,89,3,2.0
2917,2018-01-02,5523,CHEMISTRY,PIEPRZ CZARNY ZIARNO 15GR,10.0,"0,99",9.9,1.62,38.89,08:52 AM,04:33 PM,2,62,89,3,2.0
2918,2018-01-02,19432,SWEETS,PIERNIK DESIMO NADZ.200G,7.0,"1,63",11.41,2.27,28.19,08:52 AM,04:33 PM,2,62,89,3,2.0
2919,2018-01-02,7865,SWEETS,PIERNIK W CZEKOLADZIE SKAWA,0.21,"11,1",2.33,14.62,24.1,08:52 AM,04:33 PM,2,62,89,3,2.0
2920,2018-01-02,16974,COOKIES_BULK,PIERNIK W POLEWIE KOSTKA,1.21,"10,36",12.48,9.49,-9.09,08:52 AM,04:33 PM,2,62,89,3,2.0
2921,2018-01-02,1355,GENERAL_FOOD,PIEROGI RUSKIE 400G GRZESK.,7.0,"3,62",25.34,4.65,22.15,08:52 AM,04:33 PM,2,62,89,3,2.0
2922,2018-01-02,10220,ICE_CREAMS_FROZEN,PIEROGI RUSKIE 450 G,1.0,"4,22",4.22,5.7,25.96,08:52 AM,04:33 PM,2,62,89,3,2.0
2923,2018-01-02,1879,ICE_CREAMS_FROZEN,PIEROGI Z KAP I GRZYBAMI 450 G,1.0,"3,59",3.59,4.75,24.42,08:52 AM,04:33 PM,2,62,89,3,2.0
2924,2018-01-02,8665,CANNED_PATE,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,8.0,"3,62",28.96,4.48,19.22,08:52 AM,04:33 PM,2,62,89,3,2.0
2925,2018-01-02,8944,ICE_CREAMS_FROZEN,PIEROGI Z MIESEM ELBRO,3.0,"5,31",15.93,7.28,27.06,08:52 AM,04:33 PM,2,62,89,3,2.0
2926,2018-01-02,8664,CANNED_PATE,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,7.0,4,28.0,5.04,20.63,08:52 AM,04:33 PM,2,62,89,3,2.0
2927,2018-01-02,7438,ICE_CREAMS_FROZEN,PIEROGI Z OWOCAMI 450 G,1.0,"3,99",3.99,6.39,37.56,08:52 AM,04:33 PM,2,62,89,3,2.0
2928,2018-01-02,11114,GENERAL_FOOD,PIEROGI Z SEREM 400 G GRZESKOWIAK,12.0,"4,19",50.28,5.24,20.04,08:52 AM,04:33 PM,2,62,89,3,2.0
2929,2018-01-02,17710,CANNED_PATE,PIEROGI Z SEREM/OWOC TACKA 4000GR,5.0,"4,19",20.95,5.59,25.04,08:52 AM,04:33 PM,2,62,89,3,2.0
2930,2018-01-02,16867,GENERAL_FOOD,PIEROGI ZE SZPINAKIEM,3.0,"3,9",11.7,4.94,21.05,08:52 AM,04:33 PM,2,62,89,3,2.0
2931,2018-01-02,8669,SWEETS,PILKA PUCHAR Z CUKIERKAMI,4.0,"6,36",25.44,9.09,30.03,08:52 AM,04:33 PM,2,62,89,3,2.0
2932,2018-01-02,17506,BEER,PIWO BOJAN  WIELKOP.0_5 L B/ZW,1.0,"2,5",2.5,3.24,22.84,08:52 AM,04:33 PM,2,62,89,3,2.0
2933,2018-01-02,7740,BEER,PIWO BOJAN FAJRANT 0_5 L B/ZWR,11.0,"1,66",18.25,2.07,19.85,08:52 AM,04:33 PM,2,62,89,3,2.0
2934,2018-01-02,19093,BEER,PIWO BOJAN KOKOS 0_5 L B/ZWR,1.0,"3,02",3.02,3.89,22.37,08:52 AM,04:33 PM,2,62,89,3,2.0
2935,2018-01-02,17985,BEER,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,6.0,"2,5",15.0,3.17,21.14,08:52 AM,04:33 PM,2,62,89,3,2.0
2936,2018-01-02,5973,GENERAL_FOOD,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR,2.0,"2,65",5.3,3.4,22.06,08:52 AM,04:33 PM,2,62,89,3,2.0
2937,2018-01-02,17511,BEER,PIWO CIECHAN LAGEROWE 0_5 L B/ZW,2.0,"2,45",4.9,3.08,20.45,08:52 AM,04:33 PM,2,62,89,3,2.0
2938,2018-01-02,17508,BEER,PIWO CIECHAN MIODOWE 0_5 L B/ZW,9.0,"3,78",34.02,4.85,22.06,08:52 AM,04:33 PM,2,62,89,3,2.0
2939,2018-01-02,300,BEER,PIWO DEBOWE MOCNE 0_5L BUTELKA,32.0,"1,8",57.58,2.43,25.95,08:52 AM,04:33 PM,2,62,89,3,2.0
2940,2018-01-02,985,BEER,PIWO DEBOWE MOCNE 0_5L PUSZKA,8.0,"2,36",18.88,3.2,26.25,08:52 AM,04:33 PM,2,62,89,3,2.0
2941,2018-01-02,2638,BEER,PIWO DESPERADOS 0_4 L,12.0,"2,49",29.82,3.43,27.55,08:52 AM,04:33 PM,2,62,89,3,2.0
2942,2018-01-02,3308,BEER,PIWO DESPERADOS 0_4 L 6%  B/BEZW,5.0,"2,67",13.35,3.56,25.0,08:52 AM,04:33 PM,2,62,89,3,2.0
2943,2018-01-02,13579,BEER,PIWO DESPERADOS 580 ML,3.0,"3,09",9.27,4.42,30.09,08:52 AM,04:33 PM,2,62,89,3,2.0
2944,2018-01-02,18676,BEER,PIWO DESPERADOS RED 0_4 L,6.0,"2,57",15.42,3.56,27.81,08:52 AM,04:33 PM,2,62,89,3,2.0
2945,2018-01-02,2452,BEER,PIWO EB 0_5 L B/ZWR,9.0,"1,73",15.6,2.24,22.62,08:52 AM,04:33 PM,2,62,89,3,2.0
2946,2018-01-02,2456,BEER,PIWO EB 0_5 L PUSZKA,12.0,"2,07",24.84,3.1,33.23,08:52 AM,04:33 PM,2,62,89,3,2.0
2947,2018-01-02,8813,BEER,PIWO FOX 0_5 L PUSZKA MOCNE,59.0,"1,26",74.61,1.83,30.9,08:52 AM,04:33 PM,2,62,89,3,2.0
2948,2018-01-02,18441,BEER,PIWO FOX 0_5L PUSZKA JASNE,47.0,"1,07",50.52,1.54,30.2,08:52 AM,04:33 PM,2,62,89,3,2.0
2949,2018-01-02,3994,BEER,PIWO HEINEKEN 0_5L B BEZ ZWROT,11.0,"2,33",25.63,3.24,28.09,08:52 AM,04:33 PM,2,62,89,3,2.0
2950,2018-01-02,1901,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO KARMI 0_4 BUT CLASSIC,2.0,"1,87",3.74,2.68,30.22,08:52 AM,04:33 PM,2,62,89,3,2.0
2951,2018-01-02,1870,BEER,PIWO KARMI 0_5L BUT /ZWROT,1.0,"2,13",2.13,2.84,25.0,08:52 AM,04:33 PM,2,62,89,3,2.0
2952,2018-01-02,13059,BEER,PIWO KASZTELAN 0_5 BUTELKA,1.0,"1,39",1.39,1.06,-31.13,08:52 AM,04:33 PM,2,62,89,3,2.0
2953,2018-01-02,8723,BEER,PIWO KSIAZECE IPA 0_5 B/ZWR,9.0,"3,15",28.35,4.06,22.41,08:52 AM,04:33 PM,2,62,89,3,2.0
2954,2018-01-02,19770,BEER,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,3.0,"2,43",7.29,3.24,25.0,08:52 AM,04:33 PM,2,62,89,3,2.0
2955,2018-01-02,8452,BEER,PIWO LECH  FREE 0_5 L  B/ZWR,3.0,"2,02",6.06,2.7,25.19,08:52 AM,04:33 PM,2,62,89,3,2.0
2956,2018-01-02,1055,DRINK_JUICE,PIWO LECH FREE 0_33L BUT.B/ZW,3.0,"1,76",5.28,2.43,27.57,08:52 AM,04:33 PM,2,62,89,3,2.0
2957,2018-01-02,7278,BEER,PIWO LECH LITE 0_33 BUT BEZ/ZW,1.0,"1,55",1.55,1.62,4.32,08:52 AM,04:33 PM,2,62,89,3,2.0
2958,2018-01-02,301,BEER,PIWO LECH PILS 0_5L BUTELKA,149.0,"1,83",273.39,2.43,24.49,08:52 AM,04:33 PM,2,62,89,3,2.0
2959,2018-01-02,320,BEER,PIWO LECH PILS 0_5L PUSZKA,20.0,"2,2",44.0,3.02,27.15,08:52 AM,04:33 PM,2,62,89,3,2.0
2960,2018-01-02,325,BEER,PIWO LECH PREMIUM 0_5L  PUSZKA,29.0,2,58.09,2.84,29.47,08:52 AM,04:33 PM,2,62,89,3,2.0
2961,2018-01-02,303,BEER,PIWO LECH PREMIUM 0_5L BUTELKA,77.0,"1,7",130.57,2.27,25.3,08:52 AM,04:33 PM,2,62,89,3,2.0
2962,2018-01-02,865,BEER,PIWO LWOWEK PORTER 0_5 L B/ZWR,2.0,"3,89",7.78,4.99,22.04,08:52 AM,04:33 PM,2,62,89,3,2.0
2963,2018-01-02,5235,BEER,PIWO LWÓWEK 0_5 L B/ZWR,2.0,"2,45",4.9,3.08,20.45,08:52 AM,04:33 PM,2,62,89,3,2.0
2964,2018-01-02,4121,BEER,PIWO MOCNE POLSKIE 0_33L,42.0,"0,56",23.52,0.8,30.0,08:52 AM,04:33 PM,2,62,89,3,2.0
2965,2018-01-02,8319,BEER,PIWO MUSCOVADO 0_5 L B/ZWR,1.0,"3,95",3.95,4.57,13.57,08:52 AM,04:33 PM,2,62,89,3,2.0
2966,2018-01-02,18703,BEER,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,1.0,"1,82",1.82,2.53,28.06,08:52 AM,04:33 PM,2,62,89,3,2.0
2967,2018-01-02,13714,BEER,PIWO OKOCIM PILS 0_5 B/ZWROTNA,12.0,"1,57",18.84,2.27,30.84,08:52 AM,04:33 PM,2,62,89,3,2.0
2968,2018-01-02,11418,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,57.0,"1,65",94.05,2.27,27.31,08:52 AM,04:33 PM,2,62,89,3,2.0
2969,2018-01-02,10400,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,8.0,"1,65",13.2,2.27,27.31,08:52 AM,04:33 PM,2,62,89,3,2.0
2970,2018-01-02,10020,BEER,PIWO PILSNER URQUELL 0_5L BUTELKA,1.0,"3,82",3.82,5.03,24.06,08:52 AM,04:33 PM,2,62,89,3,2.0
2971,2018-01-02,4924,BEER,PIWO PRAZUBR 0_5 L PUSZKA,4.0,"2,3",9.2,3.16,27.22,08:52 AM,04:33 PM,2,62,89,3,2.0
2972,2018-01-02,4923,BEER,PIWO PRAZUBR NIEP.0_5 B/ZW,21.0,"1,75",36.84,2.43,27.81,08:52 AM,04:33 PM,2,62,89,3,2.0
2973,2018-01-02,18888,BEER,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,2.0,"2,58",5.16,3.24,20.37,08:52 AM,04:33 PM,2,62,89,3,2.0
